Source,Target,Type,Weight
jus,vulgo2,Undirected,1
jus,digestum,Undirected,1
jus,vetus,Undirected,1
jus,appello,Undirected,1
jus,egidio,Undirected,1
jus,perrino,Undirected,1
jus,denuo,Undirected,1
civilis1,justinianus,Undirected,1
civilis1,tomus,Undirected,1
civilis1,primus,Undirected,1
civilis1,vulgo2,Undirected,1
civilis1,digestum,Undirected,1
civilis1,vetus,Undirected,1
civilis1,appello,Undirected,1
civilis1,egidio,Undirected,1
civilis1,perrino,Undirected,1
civilis1,denuo,Undirected,1
civilis1,recognitus,Undirected,1
justinianus,tomus,Undirected,1
justinianus,primus,Undirected,1
justinianus,vulgo2,Undirected,1
justinianus,digestum,Undirected,1
justinianus,vetus,Undirected,1
justinianus,appello,Undirected,1
justinianus,egidio,Undirected,1
justinianus,perrino,Undirected,1
justinianus,denuo,Undirected,1
justinianus,recognitus,Undirected,1
justinianus,scholium,Undirected,1
tomus,primus,Undirected,1
tomus,vulgo2,Undirected,1
tomus,digestum,Undirected,1
tomus,vetus,Undirected,1
tomus,appello,Undirected,1
tomus,egidio,Undirected,1
tomus,perrino,Undirected,1
tomus,denuo,Undirected,1
tomus,recognitus,Undirected,1
tomus,scholium,Undirected,1
tomus,illustro,Undirected,1
primus,vulgo2,Undirected,1
primus,digestum,Undirected,1
primus,vetus,Undirected,1
primus,appello,Undirected,1
primus,egidio,Undirected,1
primus,perrino,Undirected,1
primus,denuo,Undirected,1
primus,recognitus,Undirected,1
primus,scholium,Undirected,1
primus,illustro,Undirected,1
primus,accedo,Undirected,1
vulgo2,digestum,Undirected,1
vulgo2,vetus,Undirected,1
vulgo2,appello,Undirected,1
vulgo2,egidio,Undirected,1
vulgo2,perrino,Undirected,1
vulgo2,denuo,Undirected,1
vulgo2,recognitus,Undirected,1
vulgo2,scholium,Undirected,1
vulgo2,illustro,Undirected,1
vulgo2,accedo,Undirected,1
vulgo2,jurisconsultus,Undirected,1
digestum,denuo,Undirected,1
digestum,recognitus,Undirected,1
digestum,scholium,Undirected,1
digestum,illustro,Undirected,1
digestum,accedo,Undirected,1
digestum,jurisconsultus,Undirected,1
digestum,nomino,Undirected,1
vetus,appello,Undirected,1
vetus,egidio,Undirected,1
vetus,perrino,Undirected,1
vetus,denuo,Undirected,1
vetus,recognitus,Undirected,1
vetus,scholium,Undirected,1
vetus,illustro,Undirected,1
vetus,accedo,Undirected,1
vetus,jurisconsultus,Undirected,1
vetus,nomino,Undirected,1
vetus,liber4,Undirected,1
appello,egidio,Undirected,1
appello,perrino,Undirected,1
appello,denuo,Undirected,1
appello,recognitus,Undirected,1
appello,scholium,Undirected,1
appello,illustro,Undirected,1
appello,accedo,Undirected,1
appello,jurisconsultus,Undirected,1
appello,nomino,Undirected,1
appello,liber4,Undirected,1
appello,pandectae,Undirected,1
egidio,perrino,Undirected,1
egidio,denuo,Undirected,1
egidio,recognitus,Undirected,1
egidio,scholium,Undirected,1
egidio,illustro,Undirected,1
egidio,accedo,Undirected,1
egidio,jurisconsultus,Undirected,1
egidio,nomino,Undirected,1
egidio,liber4,Undirected,1
egidio,pandectae,Undirected,1
egidio,consarcinare,Undirected,1
perrino,denuo,Undirected,1
perrino,recognitus,Undirected,1
perrino,scholium,Undirected,1
perrino,illustro,Undirected,1
perrino,accedo,Undirected,1
perrino,jurisconsultus,Undirected,1
perrino,nomino,Undirected,1
perrino,liber4,Undirected,1
perrino,pandectae,Undirected,1
perrino,consarcinare,Undirected,1
perrino,auctor,Undirected,1
denuo,recognitus,Undirected,1
denuo,scholium,Undirected,1
denuo,illustro,Undirected,1
denuo,accedo,Undirected,1
denuo,jurisconsultus,Undirected,1
denuo,nomino,Undirected,1
denuo,liber4,Undirected,1
denuo,pandectae,Undirected,1
denuo,consarcinare,Undirected,1
denuo,auctor,Undirected,1
denuo,angelus,Undirected,1
recognitus,scholium,Undirected,1
recognitus,illustro,Undirected,1
recognitus,accedo,Undirected,1
recognitus,jurisconsultus,Undirected,1
recognitus,nomino,Undirected,1
recognitus,liber4,Undirected,1
recognitus,pandectae,Undirected,1
recognitus,consarcinare,Undirected,1
recognitus,auctor,Undirected,1
recognitus,angelus,Undirected,1
recognitus,politiano,Undirected,1
scholium,illustro,Undirected,1
scholium,accedo,Undirected,1
scholium,jurisconsultus,Undirected,1
scholium,nomino,Undirected,1
scholium,liber4,Undirected,1
scholium,pandectae,Undirected,1
scholium,consarcinare,Undirected,1
scholium,auctor,Undirected,1
scholium,angelus,Undirected,1
scholium,politiano,Undirected,1
illustro,accedo,Undirected,1
illustro,jurisconsultus,Undirected,1
illustro,nomino,Undirected,1
illustro,liber4,Undirected,1
illustro,pandectae,Undirected,1
illustro,consarcinare,Undirected,1
illustro,auctor,Undirected,1
illustro,angelus,Undirected,1
illustro,politiano,Undirected,1
accedo,jurisconsultus,Undirected,1
accedo,nomino,Undirected,1
accedo,liber4,Undirected,1
accedo,pandectae,Undirected,1
accedo,consarcinare,Undirected,1
accedo,auctor,Undirected,1
accedo,angelus,Undirected,1
accedo,politiano,Undirected,1
jurisconsultus,nomino,Undirected,1
jurisconsultus,liber4,Undirected,1
jurisconsultus,pandectae,Undirected,1
jurisconsultus,consarcinare,Undirected,1
jurisconsultus,auctor,Undirected,1
jurisconsultus,angelus,Undirected,1
jurisconsultus,politiano,Undirected,1
nomino,liber4,Undirected,1
nomino,pandectae,Undirected,1
nomino,consarcinare,Undirected,1
nomino,auctor,Undirected,1
nomino,angelus,Undirected,1
nomino,politiano,Undirected,1
liber4,pandectae,Undirected,1
liber4,consarcinare,Undirected,1
liber4,auctor,Undirected,1
liber4,angelus,Undirected,1
liber4,politiano,Undirected,1
pandectae,consarcinare,Undirected,1
pandectae,auctor,Undirected,1
pandectae,angelus,Undirected,1
pandectae,politiano,Undirected,1
consarcinare,auctor,Undirected,1
consarcinare,angelus,Undirected,1
consarcinare,politiano,Undirected,1
auctor,angelus,Undirected,1
auctor,politiano,Undirected,1
angelus,politiano,Undirected,1
pandectae,jus,Undirected,2
pandectae,civilis1,Undirected,2
infortiatum,pandectae,Undirected,1
infortiatum,jus,Undirected,1
infortiatum,civilis1,Undirected,1
decretales,liber4,Undirected,1
codex,justinianus,Undirected,1
codex,vetustus,Undirected,1
codex,exemplar,Undirected,1
codex,fides1,Undirected,1
codex,diligens,Undirected,1
justinianus,vetustus,Undirected,1
justinianus,exemplar,Undirected,1
justinianus,fides1,Undirected,1
justinianus,diligens,Undirected,1
vetustus,exemplar,Undirected,1
vetustus,fides1,Undirected,1
vetustus,diligens,Undirected,1
exemplar,fides1,Undirected,1
exemplar,diligens,Undirected,1
fides1,diligens,Undirected,1
imperator,justinianus,Undirected,1
imperator,uolumen,Undirected,1
imperator,lex,Undirected,1
imperator,doctor,Undirected,1
imperator,vivus,Undirected,1
imperator,annotatio,Undirected,1
imperator,antiquus,Undirected,1
imperator,codex,Undirected,1
imperator,collatio,Undirected,1
justinianus,uolumen,Undirected,1
justinianus,lex,Undirected,1
justinianus,doctor,Undirected,1
justinianus,vivus,Undirected,1
justinianus,annotatio,Undirected,1
justinianus,antiquus,Undirected,1
justinianus,codex,Undirected,1
justinianus,collatio,Undirected,1
uolumen,lex,Undirected,1
uolumen,doctor,Undirected,1
uolumen,vivus,Undirected,1
uolumen,annotatio,Undirected,1
uolumen,antiquus,Undirected,1
uolumen,codex,Undirected,1
uolumen,collatio,Undirected,1
lex,doctor,Undirected,1
lex,vivus,Undirected,1
lex,annotatio,Undirected,1
lex,antiquus,Undirected,1
lex,codex,Undirected,1
lex,collatio,Undirected,1
doctor,vivus,Undirected,1
doctor,annotatio,Undirected,1
doctor,antiquus,Undirected,1
doctor,codex,Undirected,1
doctor,collatio,Undirected,1
vivus,annotatio,Undirected,1
vivus,antiquus,Undirected,1
vivus,codex,Undirected,1
vivus,collatio,Undirected,1
annotatio,antiquus,Undirected,1
annotatio,codex,Undirected,1
annotatio,collatio,Undirected,1
antiquus,codex,Undirected,1
antiquus,collatio,Undirected,1
codex,collatio,Undirected,1
pandectae,cameralis,Undirected,1
pandectae,novus,Undirected,1
pandectae,constitutio,Undirected,1
pandectae,imperium,Undirected,1
pandectae,editio,Undirected,1
pandectae,tertius,Undirected,1
pandectae,accessio,Undirected,1
pandectae,adorno,Undirected,1
pandectae,zubrodt,Undirected,1
cameralis,novus,Undirected,1
cameralis,constitutio,Undirected,1
cameralis,editio,Undirected,1
cameralis,tertius,Undirected,1
cameralis,accessio,Undirected,1
cameralis,adorno,Undirected,1
cameralis,zubrodt,Undirected,1
novus,constitutio,Undirected,1
novus,imperium,Undirected,1
novus,editio,Undirected,1
novus,tertius,Undirected,1
novus,accessio,Undirected,1
novus,adorno,Undirected,1
novus,zubrodt,Undirected,1
constitutio,editio,Undirected,1
constitutio,tertius,Undirected,1
constitutio,accessio,Undirected,1
constitutio,adorno,Undirected,1
constitutio,zubrodt,Undirected,1
imperium,editio,Undirected,1
imperium,tertius,Undirected,1
imperium,accessio,Undirected,1
imperium,adorno,Undirected,1
imperium,zubrodt,Undirected,1
editio,tertius,Undirected,1
editio,accessio,Undirected,1
editio,adorno,Undirected,1
editio,zubrodt,Undirected,1
tertius,accessio,Undirected,1
tertius,adorno,Undirected,1
tertius,zubrodt,Undirected,1
accessio,adorno,Undirected,1
accessio,zubrodt,Undirected,1
adorno,zubrodt,Undirected,1
