Source,Target,Type,Weight
neapolitanus,utilis,Undirected,2
neapolitanus,totus1,Undirected,2
neapolitanus,opus1,Undirected,2
neapolitanus,multus,Undirected,2
neapolitanus,lucus1,Undirected,2
neapolitanus,afferre,Undirected,2
neapolitanus,annotatio,Undirected,2
neapolitanus,iohannis,Undirected,2
neapolitanus,fichard,Undirected,2
neapolitanus,frankfurt,Undirected,2
neapolitanus,recens,Undirected,2
neapolitanus,adicio,Undirected,2
antiquus,novus,Undirected,1
antiquus,summa,Undirected,1
antiquus,auctoritas,Undirected,1
antiquus,matthaeus,Undirected,2
antiquus,affligo,Undirected,1
antiquus,antonius,Undirected,1
antiquus,capucium,Undirected,1
antiquus,utriusque,Undirected,1
antiquus,jus,Undirected,1
antiquus,doctor,Undirected,1
antiquus,communis,Undirected,1
antiquus,concordia1,Undirected,1
antiquus,concilium,Undirected,1
antiquus,senator,Undirected,1
antiquus,voveo,Undirected,1
antiquus,suffragium,Undirected,1
antiquus,summum,Undirected,1
antiquus,diligo,Undirected,1
antiquus,singularis,Undirected,1
antiquus,judicium,Undirected,1
antiquus,collectus,Undirected,1
antiquus,accedo,Undirected,1
antiquus,praeterea,Undirected,1
antiquus,thoma,Undirected,1
antiquus,grammaticus,Undirected,1
antiquus,itidem,Undirected,1
antiquus,neapolitanus,Undirected,1
antiquus,praedico2,Undirected,1
antiquus,additio,Undirected,1
antiquus,utilis,Undirected,1
antiquus,totus1,Undirected,1
antiquus,opus1,Undirected,1
antiquus,multus,Undirected,1
antiquus,lucus1,Undirected,1
antiquus,afferre,Undirected,1
antiquus,annotatio,Undirected,1
antiquus,iohannis,Undirected,1
antiquus,fichard,Undirected,1
antiquus,frankfurt,Undirected,1
antiquus,recens,Undirected,1
antiquus,adicio,Undirected,1
novus,summa,Undirected,1
novus,auctoritas,Undirected,1
novus,matthaeus,Undirected,2
novus,affligo,Undirected,1
novus,antonius,Undirected,1
novus,capucium,Undirected,1
novus,utriusque,Undirected,1
novus,jus,Undirected,1
novus,doctor,Undirected,1
novus,communis,Undirected,1
novus,concordia1,Undirected,1
novus,concilium,Undirected,1
novus,senator,Undirected,1
novus,voveo,Undirected,1
novus,suffragium,Undirected,1
novus,summum,Undirected,1
novus,diligo,Undirected,1
novus,singularis,Undirected,1
novus,judicium,Undirected,1
novus,collectus,Undirected,1
novus,accedo,Undirected,1
novus,praeterea,Undirected,1
novus,thoma,Undirected,1
novus,grammaticus,Undirected,1
novus,itidem,Undirected,1
novus,neapolitanus,Undirected,1
novus,praedico2,Undirected,1
novus,additio,Undirected,1
novus,utilis,Undirected,1
novus,totus1,Undirected,1
novus,opus1,Undirected,1
novus,multus,Undirected,1
novus,lucus1,Undirected,1
novus,afferre,Undirected,1
novus,annotatio,Undirected,1
novus,iohannis,Undirected,1
novus,fichard,Undirected,1
novus,frankfurt,Undirected,1
novus,recens,Undirected,1
novus,adicio,Undirected,1
summa,auctoritas,Undirected,1
summa,matthaeus,Undirected,2
summa,affligo,Undirected,1
summa,antonius,Undirected,1
summa,capucium,Undirected,1
summa,utriusque,Undirected,1
summa,jus,Undirected,1
summa,doctor,Undirected,1
summa,communis,Undirected,1
summa,concordia1,Undirected,1
summa,concilium,Undirected,1
summa,senator,Undirected,1
summa,voveo,Undirected,1
summa,suffragium,Undirected,1
summa,summum,Undirected,1
summa,diligo,Undirected,1
summa,singularis,Undirected,1
summa,judicium,Undirected,1
summa,collectus,Undirected,1
summa,accedo,Undirected,1
summa,praeterea,Undirected,1
summa,thoma,Undirected,1
summa,grammaticus,Undirected,1
summa,itidem,Undirected,1
summa,neapolitanus,Undirected,1
summa,praedico2,Undirected,1
summa,additio,Undirected,1
summa,utilis,Undirected,1
summa,totus1,Undirected,1
summa,opus1,Undirected,1
summa,multus,Undirected,1
summa,lucus1,Undirected,1
summa,afferre,Undirected,1
summa,annotatio,Undirected,1
summa,iohannis,Undirected,1
summa,fichard,Undirected,1
summa,frankfurt,Undirected,1
summa,recens,Undirected,1
summa,adicio,Undirected,1
auctoritas,matthaeus,Undirected,2
auctoritas,affligo,Undirected,1
auctoritas,antonius,Undirected,1
auctoritas,capucium,Undirected,1
auctoritas,utriusque,Undirected,1
auctoritas,jus,Undirected,1
auctoritas,doctor,Undirected,1
auctoritas,communis,Undirected,1
auctoritas,concordia1,Undirected,1
auctoritas,concilium,Undirected,1
auctoritas,senator,Undirected,1
auctoritas,voveo,Undirected,1
auctoritas,suffragium,Undirected,1
auctoritas,summum,Undirected,1
auctoritas,diligo,Undirected,1
auctoritas,singularis,Undirected,1
auctoritas,judicium,Undirected,1
auctoritas,collectus,Undirected,1
auctoritas,accedo,Undirected,1
auctoritas,praeterea,Undirected,1
auctoritas,thoma,Undirected,1
auctoritas,grammaticus,Undirected,1
auctoritas,itidem,Undirected,1
auctoritas,neapolitanus,Undirected,1
auctoritas,praedico2,Undirected,1
auctoritas,additio,Undirected,1
auctoritas,utilis,Undirected,1
auctoritas,totus1,Undirected,1
auctoritas,opus1,Undirected,1
auctoritas,multus,Undirected,1
auctoritas,lucus1,Undirected,1
auctoritas,afferre,Undirected,1
auctoritas,annotatio,Undirected,1
auctoritas,iohannis,Undirected,1
auctoritas,fichard,Undirected,1
auctoritas,frankfurt,Undirected,1
auctoritas,recens,Undirected,1
auctoritas,adicio,Undirected,1
matthaeus,affligo,Undirected,2
matthaeus,antonius,Undirected,1
matthaeus,capucium,Undirected,1
matthaeus,utriusque,Undirected,1
matthaeus,jus,Undirected,1
matthaeus,doctor,Undirected,1
matthaeus,communis,Undirected,1
matthaeus,concordia1,Undirected,1
matthaeus,concilium,Undirected,1
matthaeus,senator,Undirected,1
matthaeus,voveo,Undirected,1
matthaeus,suffragium,Undirected,1
matthaeus,summum,Undirected,1
matthaeus,diligo,Undirected,1
matthaeus,singularis,Undirected,1
matthaeus,judicium,Undirected,1
matthaeus,collectus,Undirected,1
matthaeus,accedo,Undirected,1
matthaeus,praeterea,Undirected,1
matthaeus,thoma,Undirected,2
matthaeus,grammaticus,Undirected,2
matthaeus,itidem,Undirected,1
matthaeus,neapolitanus,Undirected,1
matthaeus,praedico2,Undirected,1
matthaeus,matthaeus,Undirected,1
matthaeus,additio,Undirected,2
matthaeus,utilis,Undirected,2
matthaeus,totus1,Undirected,2
matthaeus,opus1,Undirected,2
matthaeus,multus,Undirected,2
matthaeus,lucus1,Undirected,2
matthaeus,afferre,Undirected,2
matthaeus,annotatio,Undirected,2
matthaeus,iohannis,Undirected,2
matthaeus,fichard,Undirected,2
matthaeus,frankfurt,Undirected,2
matthaeus,recens,Undirected,2
matthaeus,adicio,Undirected,2
affligo,antonius,Undirected,1
affligo,capucium,Undirected,1
affligo,utriusque,Undirected,1
affligo,jus,Undirected,1
affligo,doctor,Undirected,1
affligo,communis,Undirected,1
affligo,concordia1,Undirected,1
affligo,concilium,Undirected,1
affligo,senator,Undirected,1
affligo,voveo,Undirected,1
affligo,suffragium,Undirected,1
affligo,summum,Undirected,1
affligo,diligo,Undirected,1
affligo,singularis,Undirected,1
affligo,judicium,Undirected,1
affligo,collectus,Undirected,1
affligo,accedo,Undirected,1
affligo,praeterea,Undirected,1
affligo,thoma,Undirected,2
affligo,grammaticus,Undirected,2
affligo,itidem,Undirected,1
affligo,neapolitanus,Undirected,1
affligo,praedico2,Undirected,1
affligo,matthaeus,Undirected,1
affligo,additio,Undirected,1
affligo,utilis,Undirected,1
affligo,totus1,Undirected,1
affligo,opus1,Undirected,1
affligo,multus,Undirected,1
affligo,lucus1,Undirected,1
affligo,afferre,Undirected,1
affligo,annotatio,Undirected,1
affligo,iohannis,Undirected,1
affligo,fichard,Undirected,1
affligo,frankfurt,Undirected,1
affligo,recens,Undirected,1
affligo,adicio,Undirected,1
antonius,capucium,Undirected,1
antonius,utriusque,Undirected,1
antonius,jus,Undirected,1
antonius,doctor,Undirected,1
antonius,communis,Undirected,1
antonius,concordia1,Undirected,1
antonius,concilium,Undirected,1
antonius,senator,Undirected,1
antonius,voveo,Undirected,1
antonius,suffragium,Undirected,1
antonius,summum,Undirected,1
antonius,diligo,Undirected,1
antonius,singularis,Undirected,1
antonius,judicium,Undirected,1
antonius,collectus,Undirected,1
antonius,accedo,Undirected,1
antonius,praeterea,Undirected,1
antonius,thoma,Undirected,1
antonius,grammaticus,Undirected,1
antonius,itidem,Undirected,1
antonius,neapolitanus,Undirected,1
antonius,praedico2,Undirected,1
antonius,matthaeus,Undirected,1
antonius,additio,Undirected,1
antonius,utilis,Undirected,1
antonius,totus1,Undirected,1
antonius,opus1,Undirected,1
antonius,multus,Undirected,1
antonius,lucus1,Undirected,1
antonius,afferre,Undirected,1
antonius,annotatio,Undirected,1
antonius,iohannis,Undirected,1
antonius,fichard,Undirected,1
antonius,frankfurt,Undirected,1
antonius,recens,Undirected,1
antonius,adicio,Undirected,1
capucium,utriusque,Undirected,1
capucium,jus,Undirected,1
capucium,doctor,Undirected,1
capucium,communis,Undirected,1
capucium,concordia1,Undirected,1
capucium,concilium,Undirected,1
capucium,senator,Undirected,1
capucium,voveo,Undirected,1
capucium,suffragium,Undirected,1
capucium,summum,Undirected,1
capucium,diligo,Undirected,1
capucium,singularis,Undirected,1
capucium,judicium,Undirected,1
capucium,collectus,Undirected,1
capucium,accedo,Undirected,1
capucium,praeterea,Undirected,1
capucium,thoma,Undirected,1
capucium,grammaticus,Undirected,1
capucium,itidem,Undirected,1
capucium,neapolitanus,Undirected,1
capucium,praedico2,Undirected,1
capucium,matthaeus,Undirected,1
capucium,additio,Undirected,1
capucium,utilis,Undirected,1
capucium,totus1,Undirected,1
capucium,opus1,Undirected,1
capucium,multus,Undirected,1
capucium,lucus1,Undirected,1
capucium,afferre,Undirected,1
capucium,annotatio,Undirected,1
capucium,iohannis,Undirected,1
capucium,fichard,Undirected,1
capucium,frankfurt,Undirected,1
capucium,recens,Undirected,1
capucium,adicio,Undirected,1
utriusque,jus,Undirected,3
utriusque,doctor,Undirected,1
utriusque,communis,Undirected,1
utriusque,concordia1,Undirected,1
utriusque,concilium,Undirected,1
utriusque,senator,Undirected,1
utriusque,voveo,Undirected,1
utriusque,suffragium,Undirected,1
utriusque,summum,Undirected,1
utriusque,diligo,Undirected,1
utriusque,singularis,Undirected,1
utriusque,judicium,Undirected,1
utriusque,collectus,Undirected,1
utriusque,accedo,Undirected,1
utriusque,praeterea,Undirected,1
utriusque,thoma,Undirected,1
utriusque,grammaticus,Undirected,1
utriusque,itidem,Undirected,1
utriusque,neapolitanus,Undirected,1
utriusque,praedico2,Undirected,1
utriusque,matthaeus,Undirected,1
utriusque,additio,Undirected,1
utriusque,utilis,Undirected,1
utriusque,totus1,Undirected,2
utriusque,opus1,Undirected,1
utriusque,multus,Undirected,1
utriusque,lucus1,Undirected,1
utriusque,afferre,Undirected,1
utriusque,annotatio,Undirected,1
utriusque,iohannis,Undirected,1
utriusque,fichard,Undirected,1
utriusque,frankfurt,Undirected,1
utriusque,recens,Undirected,1
utriusque,adicio,Undirected,1
jus,doctor,Undirected,1
jus,communis,Undirected,2
jus,concordia1,Undirected,1
jus,concilium,Undirected,1
jus,senator,Undirected,1
jus,voveo,Undirected,1
jus,suffragium,Undirected,1
jus,summum,Undirected,1
jus,diligo,Undirected,1
jus,singularis,Undirected,1
jus,judicium,Undirected,1
jus,collectus,Undirected,1
jus,accedo,Undirected,2
jus,praeterea,Undirected,1
jus,thoma,Undirected,1
jus,grammaticus,Undirected,1
jus,itidem,Undirected,1
jus,neapolitanus,Undirected,1
jus,praedico2,Undirected,1
jus,matthaeus,Undirected,1
jus,additio,Undirected,1
jus,utilis,Undirected,1
jus,totus1,Undirected,3
jus,opus1,Undirected,2
jus,multus,Undirected,1
jus,lucus1,Undirected,1
jus,afferre,Undirected,1
jus,annotatio,Undirected,1
jus,iohannis,Undirected,1
jus,fichard,Undirected,1
jus,frankfurt,Undirected,1
jus,recens,Undirected,1
jus,adicio,Undirected,1
doctor,communis,Undirected,1
doctor,concordia1,Undirected,1
doctor,concilium,Undirected,1
doctor,senator,Undirected,1
doctor,voveo,Undirected,1
doctor,suffragium,Undirected,1
doctor,summum,Undirected,1
doctor,diligo,Undirected,1
doctor,singularis,Undirected,1
doctor,judicium,Undirected,1
doctor,collectus,Undirected,1
doctor,accedo,Undirected,1
doctor,praeterea,Undirected,1
doctor,thoma,Undirected,1
doctor,grammaticus,Undirected,1
doctor,itidem,Undirected,1
doctor,neapolitanus,Undirected,1
doctor,praedico2,Undirected,1
doctor,matthaeus,Undirected,1
doctor,additio,Undirected,1
doctor,utilis,Undirected,1
doctor,totus1,Undirected,1
doctor,opus1,Undirected,1
doctor,multus,Undirected,1
doctor,lucus1,Undirected,1
doctor,afferre,Undirected,1
doctor,annotatio,Undirected,1
doctor,iohannis,Undirected,1
doctor,fichard,Undirected,1
doctor,frankfurt,Undirected,1
doctor,recens,Undirected,1
doctor,adicio,Undirected,1
communis,concordia1,Undirected,1
communis,concilium,Undirected,1
communis,senator,Undirected,1
communis,voveo,Undirected,1
communis,suffragium,Undirected,1
communis,summum,Undirected,1
communis,diligo,Undirected,1
communis,singularis,Undirected,1
communis,judicium,Undirected,1
communis,collectus,Undirected,1
communis,accedo,Undirected,1
communis,praeterea,Undirected,1
communis,thoma,Undirected,1
communis,grammaticus,Undirected,1
communis,itidem,Undirected,1
communis,neapolitanus,Undirected,1
communis,praedico2,Undirected,1
communis,matthaeus,Undirected,1
communis,additio,Undirected,1
communis,utilis,Undirected,1
communis,totus1,Undirected,1
communis,opus1,Undirected,1
communis,multus,Undirected,1
communis,lucus1,Undirected,1
communis,afferre,Undirected,1
communis,annotatio,Undirected,1
communis,iohannis,Undirected,1
communis,fichard,Undirected,1
communis,frankfurt,Undirected,1
communis,recens,Undirected,1
communis,adicio,Undirected,1
concordia1,concilium,Undirected,1
concordia1,senator,Undirected,1
concordia1,voveo,Undirected,1
concordia1,suffragium,Undirected,1
concordia1,summum,Undirected,1
concordia1,diligo,Undirected,1
concordia1,singularis,Undirected,1
concordia1,judicium,Undirected,1
concordia1,collectus,Undirected,1
concordia1,accedo,Undirected,1
concordia1,praeterea,Undirected,1
concordia1,thoma,Undirected,1
concordia1,grammaticus,Undirected,1
concordia1,itidem,Undirected,1
concordia1,neapolitanus,Undirected,1
concordia1,praedico2,Undirected,1
concordia1,matthaeus,Undirected,1
concordia1,additio,Undirected,1
concordia1,utilis,Undirected,1
concordia1,totus1,Undirected,1
concordia1,opus1,Undirected,1
concordia1,multus,Undirected,1
concordia1,lucus1,Undirected,1
concordia1,afferre,Undirected,1
concordia1,annotatio,Undirected,1
concordia1,iohannis,Undirected,1
concordia1,fichard,Undirected,1
concordia1,frankfurt,Undirected,1
concordia1,recens,Undirected,1
concordia1,adicio,Undirected,1
concilium,senator,Undirected,1
concilium,voveo,Undirected,1
concilium,suffragium,Undirected,1
concilium,summum,Undirected,1
concilium,diligo,Undirected,1
concilium,singularis,Undirected,1
concilium,judicium,Undirected,1
concilium,collectus,Undirected,1
concilium,accedo,Undirected,1
concilium,praeterea,Undirected,1
concilium,thoma,Undirected,1
concilium,grammaticus,Undirected,1
concilium,itidem,Undirected,1
concilium,neapolitanus,Undirected,1
concilium,praedico2,Undirected,1
concilium,matthaeus,Undirected,1
concilium,additio,Undirected,1
concilium,utilis,Undirected,1
concilium,totus1,Undirected,1
concilium,opus1,Undirected,1
concilium,multus,Undirected,1
concilium,lucus1,Undirected,1
concilium,afferre,Undirected,1
concilium,annotatio,Undirected,1
concilium,iohannis,Undirected,1
concilium,fichard,Undirected,1
concilium,frankfurt,Undirected,1
concilium,recens,Undirected,1
concilium,adicio,Undirected,1
senator,voveo,Undirected,1
senator,suffragium,Undirected,1
senator,summum,Undirected,1
senator,diligo,Undirected,1
senator,singularis,Undirected,1
senator,judicium,Undirected,1
senator,collectus,Undirected,1
senator,accedo,Undirected,1
senator,praeterea,Undirected,1
senator,thoma,Undirected,1
senator,grammaticus,Undirected,1
senator,itidem,Undirected,1
senator,neapolitanus,Undirected,1
senator,praedico2,Undirected,1
senator,matthaeus,Undirected,1
senator,additio,Undirected,1
senator,utilis,Undirected,1
senator,totus1,Undirected,1
senator,opus1,Undirected,1
senator,multus,Undirected,1
senator,lucus1,Undirected,1
senator,afferre,Undirected,1
senator,annotatio,Undirected,1
senator,iohannis,Undirected,1
senator,fichard,Undirected,1
senator,frankfurt,Undirected,1
senator,recens,Undirected,1
senator,adicio,Undirected,1
voveo,suffragium,Undirected,1
voveo,summum,Undirected,1
voveo,diligo,Undirected,1
voveo,singularis,Undirected,1
voveo,judicium,Undirected,1
voveo,collectus,Undirected,1
voveo,accedo,Undirected,1
voveo,praeterea,Undirected,1
voveo,thoma,Undirected,1
voveo,grammaticus,Undirected,1
voveo,itidem,Undirected,1
voveo,neapolitanus,Undirected,1
voveo,praedico2,Undirected,1
voveo,matthaeus,Undirected,1
voveo,additio,Undirected,1
voveo,utilis,Undirected,1
voveo,totus1,Undirected,1
voveo,opus1,Undirected,1
voveo,multus,Undirected,1
voveo,lucus1,Undirected,1
voveo,afferre,Undirected,1
voveo,annotatio,Undirected,1
voveo,iohannis,Undirected,1
voveo,fichard,Undirected,1
voveo,frankfurt,Undirected,1
voveo,recens,Undirected,1
voveo,adicio,Undirected,1
suffragium,summum,Undirected,1
suffragium,diligo,Undirected,1
suffragium,singularis,Undirected,1
suffragium,judicium,Undirected,1
suffragium,collectus,Undirected,1
suffragium,accedo,Undirected,1
suffragium,praeterea,Undirected,1
suffragium,thoma,Undirected,1
suffragium,grammaticus,Undirected,1
suffragium,itidem,Undirected,1
suffragium,neapolitanus,Undirected,1
suffragium,praedico2,Undirected,1
suffragium,matthaeus,Undirected,1
suffragium,additio,Undirected,1
suffragium,utilis,Undirected,1
suffragium,totus1,Undirected,1
suffragium,opus1,Undirected,1
suffragium,multus,Undirected,1
suffragium,lucus1,Undirected,1
suffragium,afferre,Undirected,1
suffragium,annotatio,Undirected,1
suffragium,iohannis,Undirected,1
suffragium,fichard,Undirected,1
suffragium,frankfurt,Undirected,1
suffragium,recens,Undirected,1
suffragium,adicio,Undirected,1
summum,diligo,Undirected,1
summum,singularis,Undirected,1
summum,judicium,Undirected,1
summum,collectus,Undirected,1
summum,accedo,Undirected,1
summum,praeterea,Undirected,1
summum,thoma,Undirected,1
summum,grammaticus,Undirected,1
summum,itidem,Undirected,1
summum,neapolitanus,Undirected,1
summum,praedico2,Undirected,1
summum,matthaeus,Undirected,1
summum,additio,Undirected,1
summum,utilis,Undirected,1
summum,totus1,Undirected,1
summum,opus1,Undirected,1
summum,multus,Undirected,1
summum,lucus1,Undirected,1
summum,afferre,Undirected,1
summum,annotatio,Undirected,1
summum,iohannis,Undirected,1
summum,fichard,Undirected,1
summum,frankfurt,Undirected,1
summum,recens,Undirected,1
summum,adicio,Undirected,1
diligo,singularis,Undirected,1
diligo,judicium,Undirected,1
diligo,collectus,Undirected,1
diligo,accedo,Undirected,1
diligo,praeterea,Undirected,1
diligo,thoma,Undirected,1
diligo,grammaticus,Undirected,1
diligo,itidem,Undirected,1
diligo,neapolitanus,Undirected,1
diligo,praedico2,Undirected,1
diligo,matthaeus,Undirected,1
diligo,additio,Undirected,1
diligo,utilis,Undirected,1
diligo,totus1,Undirected,1
diligo,opus1,Undirected,1
diligo,multus,Undirected,1
diligo,lucus1,Undirected,1
diligo,afferre,Undirected,1
diligo,annotatio,Undirected,1
diligo,iohannis,Undirected,1
diligo,fichard,Undirected,1
diligo,frankfurt,Undirected,1
diligo,recens,Undirected,1
diligo,adicio,Undirected,1
singularis,judicium,Undirected,1
singularis,collectus,Undirected,1
singularis,accedo,Undirected,1
singularis,praeterea,Undirected,1
singularis,thoma,Undirected,1
singularis,grammaticus,Undirected,1
singularis,itidem,Undirected,1
singularis,neapolitanus,Undirected,1
singularis,praedico2,Undirected,1
singularis,matthaeus,Undirected,1
singularis,additio,Undirected,1
singularis,utilis,Undirected,1
singularis,totus1,Undirected,1
singularis,opus1,Undirected,1
singularis,multus,Undirected,1
singularis,lucus1,Undirected,1
singularis,afferre,Undirected,1
singularis,annotatio,Undirected,1
singularis,iohannis,Undirected,1
singularis,fichard,Undirected,1
singularis,frankfurt,Undirected,1
singularis,recens,Undirected,1
singularis,adicio,Undirected,1
judicium,collectus,Undirected,1
judicium,accedo,Undirected,1
judicium,praeterea,Undirected,1
judicium,thoma,Undirected,1
judicium,grammaticus,Undirected,1
judicium,itidem,Undirected,1
judicium,neapolitanus,Undirected,1
judicium,praedico2,Undirected,1
judicium,matthaeus,Undirected,1
judicium,additio,Undirected,1
judicium,utilis,Undirected,1
judicium,totus1,Undirected,1
judicium,opus1,Undirected,1
judicium,multus,Undirected,1
judicium,lucus1,Undirected,1
judicium,afferre,Undirected,1
judicium,annotatio,Undirected,1
judicium,iohannis,Undirected,1
judicium,fichard,Undirected,1
judicium,frankfurt,Undirected,1
judicium,recens,Undirected,1
judicium,adicio,Undirected,1
collectus,accedo,Undirected,1
collectus,praeterea,Undirected,1
collectus,thoma,Undirected,2
collectus,grammaticus,Undirected,2
collectus,itidem,Undirected,1
collectus,neapolitanus,Undirected,1
collectus,praedico2,Undirected,1
collectus,matthaeus,Undirected,2
collectus,additio,Undirected,1
collectus,utilis,Undirected,1
collectus,totus1,Undirected,1
collectus,opus1,Undirected,1
collectus,multus,Undirected,1
collectus,lucus1,Undirected,1
collectus,afferre,Undirected,1
collectus,annotatio,Undirected,1
collectus,iohannis,Undirected,1
collectus,fichard,Undirected,1
collectus,frankfurt,Undirected,1
collectus,recens,Undirected,1
collectus,adicio,Undirected,1
accedo,praeterea,Undirected,1
accedo,thoma,Undirected,1
accedo,grammaticus,Undirected,1
accedo,itidem,Undirected,1
accedo,neapolitanus,Undirected,1
accedo,praedico2,Undirected,1
accedo,matthaeus,Undirected,1
accedo,additio,Undirected,2
accedo,utilis,Undirected,1
accedo,totus1,Undirected,1
accedo,opus1,Undirected,1
accedo,multus,Undirected,1
accedo,lucus1,Undirected,1
accedo,afferre,Undirected,1
accedo,annotatio,Undirected,1
accedo,iohannis,Undirected,2
accedo,fichard,Undirected,1
accedo,frankfurt,Undirected,1
accedo,recens,Undirected,1
accedo,adicio,Undirected,1
praeterea,thoma,Undirected,1
praeterea,grammaticus,Undirected,1
praeterea,itidem,Undirected,1
praeterea,neapolitanus,Undirected,1
praeterea,praedico2,Undirected,1
praeterea,matthaeus,Undirected,1
praeterea,additio,Undirected,1
praeterea,utilis,Undirected,1
praeterea,totus1,Undirected,1
praeterea,opus1,Undirected,1
praeterea,multus,Undirected,1
praeterea,lucus1,Undirected,1
praeterea,afferre,Undirected,1
praeterea,annotatio,Undirected,1
praeterea,iohannis,Undirected,1
