Source,Target,Type,Weight
immunitas,doctor,Undirected,1
immunitas,magister,Undirected,1
universitas,doctor,Undirected,1
universitas,magister,Undirected,1
universitas,studiosus,Undirected,1
doctor,magister,Undirected,1
doctor,studiosus,Undirected,1
doctor,commentatio,Undirected,1
magister,studiosus,Undirected,1
magister,commentatio,Undirected,1
magister,enucleare,Undirected,1
studiosus,commentatio,Undirected,1
studiosus,enucleare,Undirected,1
studiosus,authenticus,Undirected,1
commentatio,enucleare,Undirected,1
commentatio,authenticus,Undirected,1
commentatio,habeo,Undirected,1
enucleare,authenticus,Undirected,1
enucleare,habeo,Undirected,1
enucleare,filius,Undirected,1
authenticus,habeo,Undirected,1
authenticus,filius,Undirected,1
authenticus,pater,Undirected,1
habeo,filius,Undirected,1
habeo,pater,Undirected,1
habeo,dilucidus,Undirected,1
filius,pater,Undirected,1
filius,dilucidus,Undirected,1
filius,explanatio,Undirected,1
pater,dilucidus,Undirected,1
pater,explanatio,Undirected,1
dilucidus,explanatio,Undirected,1
tractatus,concordatum,Undirected,1
tractatus,sanctus,Undirected,1
tractatus,noster,Undirected,1
concordatum,sanctus,Undirected,1
concordatum,noster,Undirected,1
concordatum,papa,Undirected,1
sanctus,noster,Undirected,1
sanctus,papa,Undirected,1
sanctus,leo2,Undirected,1
noster,papa,Undirected,1
noster,leo2,Undirected,1
noster,decinum,Undirected,1
papa,leo2,Undirected,1
papa,decinum,Undirected,1
papa,sedo,Undirected,1
leo2,decinum,Undirected,1
leo2,sedo,Undirected,1
leo2,apostolicus,Undirected,1
decinum,sedo,Undirected,1
decinum,apostolicus,Undirected,1
decinum,editus,Undirected,1
sedo,apostolicus,Undirected,1
sedo,editus,Undirected,1
apostolicus,editus,Undirected,1
praxis,beneficus,Undirected,1
commentarius,digestum,Undirected,1
commentarius,vetus,Undirected,1
commentarius,codex,Undirected,1
digestum,vetus,Undirected,1
digestum,codex,Undirected,1
commentarius,civilis1,Undirected,1
fasciculus,tempus,Undirected,1
consilium,res,Undirected,1
consilium,summus,Undirected,1
consilium,locuples,Undirected,1
res,summus,Undirected,1
res,index,Undirected,1
summus,locuples,Undirected,1
summus,index,Undirected,1
summus,illustratio,Undirected,1
locuples,index,Undirected,1
locuples,illustratio,Undirected,1
index,illustratio,Undirected,1
decretales,tractatus,Undirected,1
praelectio,acquierer,Undirected,1
praelectio,possessio,Undirected,1
praelectio,usucapio2,Undirected,1
acquierer,possessio,Undirected,1
acquierer,usucapio2,Undirected,1
acquierer,verbum,Undirected,1
possessio,usucapio2,Undirected,1
possessio,verbum,Undirected,1
possessio,obligo,Undirected,1
usucapio2,verbum,Undirected,1
usucapio2,obligo,Undirected,1
verbum,obligo,Undirected,1
tractatus,successio,Undirected,1
